,Momentum_Window,Min_Momentum,Top_N,MA_Fast,MA_Slow,Sharpe Ratio,Total Return,CAGR,Max Drawdown,Error,Final Capital
909,52,0.40000000000000013,20,12,100,0.9301466527824948,16.100057749426142,0.24420210672523912,-0.34697948677377183,,164827.34516093135
910,52,0.40000000000000013,20,25,50,0.8798941048171947,13.573755751315272,0.22898881967328544,-0.3733638035878777,,139542.49083242743
911,52,0.40000000000000013,20,25,100,0.9434314570864863,16.735591657165255,0.24770120707886756,-0.33618341998382806,,170953.2523541925
912,52,0.40000000000000013,25,12,50,0.8716149554452738,11.338641847871513,0.21334258169606102,-0.3485871067152348,,119080.11626494575
913,52,0.40000000000000013,25,12,100,0.8919410838270736,11.784385114293073,0.21666097251885175,-0.32049476621230694,,123608.77193786796
914,52,0.40000000000000013,25,25,50,0.8864543687919137,12.158465237684398,0.2193644401324364,-0.3284298820189906,,126992.22407869846
915,52,0.40000000000000013,25,25,100,0.8964242379505436,11.82892122473849,0.21698663464944423,-0.3205023315014894,,124039.37957912969
916,52,0.40000000000000013,30,12,50,0.8217971668777438,8.321088001222435,0.18743462598216598,-0.3354695884509667,,89043.70051358033
917,52,0.40000000000000013,30,12,100,0.8285054578655393,8.270339576182687,0.1869358312336522,-0.3079448618684134,,88621.89350626065
918,52,0.40000000000000013,30,25,50,0.8503002320343378,9.375783126770587,0.1972711149218307,-0.321665327043814,,99119.12914166818
919,52,0.40000000000000013,30,25,100,0.8325812143380048,8.307944117362503,0.18730567872546233,-0.298968889424946,,88981.38256449877
920,52,0.40000000000000013,35,12,50,0.7609076220445825,6.0129496819545185,0.1617164382226286,-0.316444780058165,,67004.10336118525
921,52,0.40000000000000013,35,12,100,0.7508001965841685,5.5808181704762125,0.15604422362482762,-0.29734725149433344,,63120.89390520476
922,52,0.40000000000000013,35,25,50,0.7918428331784609,6.803635171210202,0.17130707822686642,-0.30289513384746025,,74558.58109893394
923,52,0.40000000000000013,35,25,100,0.7550719544317795,5.616401898922637,0.15652409749385465,-0.27803722229344907,,63462.20051630291
924,52,0.40000000000000013,40,12,50,0.6756483173017358,4.075343767057988,0.13316277950112831,-0.30460764511800764,,48526.31166076631
925,52,0.40000000000000013,40,12,100,0.7156566348999607,4.494448472549271,0.14010335152870246,-0.2839565374747583,,52606.325528678724
926,52,0.40000000000000013,40,25,50,0.6874426155925343,4.2524297986534645,0.1361576512353191,-0.310179365303159,,50219.46435236255
927,52,0.40000000000000013,40,25,100,0.7284979361041768,4.649349687541327,0.14254538138869965,-0.2617197576584613,,54089.41956102282
928,52,0.45000000000000007,5,12,50,0.9293064000279697,35.36720409382473,0.3185953037845657,-0.6275335937085497,,343343.320061461
929,52,0.45000000000000007,5,12,100,1.0256242859349447,55.97132413232912,0.3649429849990473,-0.5650471167772583,,537867.1268054117
930,52,0.45000000000000007,5,25,50,0.9453959200256243,38.062533305335606,0.3258706479341964,-0.6038067293555199,,368789.96362942015
931,52,0.45000000000000007,5,25,100,1.0455965880231537,61.0900084512198,0.37401076542724354,-0.5305416677187073,,586192.702339355
932,52,0.45000000000000007,10,12,50,0.9380202938832555,24.995925820632188,0.28496254016068456,-0.5361222182169212,,247562.46660104537
933,52,0.45000000000000007,10,12,100,1.0864624363537916,45.91152979610015,0.34468610446685277,-0.480777034454321,,448924.8640083672
934,52,0.45000000000000007,10,25,50,0.963225195101817,27.74300805593147,0.2949350187170334,-0.5242570834884478,,273723.27575317986
935,52,0.45000000000000007,10,25,100,1.0919857437110805,46.24301267788981,0.3454149788758045,-0.4668988367176613,,452097.0246323189
936,52,0.45000000000000007,15,12,50,0.909762594347115,17.284043785405586,0.2506290320873501,-0.4435169548692159,,171847.32626551727
937,52,0.45000000000000007,15,12,100,0.9933988747577199,24.14133188602145,0.28166122285346473,-0.4035534047999452,,237730.69548138313
938,52,0.45000000000000007,15,25,50,0.9455876278221973,20.000667713682837,0.26403313292992103,-0.4325685288179558,,197380.22063082227
939,52,0.45000000000000007,15,25,100,0.9912639143036188,23.56455195881879,0.2793740459039573,-0.40335469150044123,,232276.79614720237
940,52,0.45000000000000007,20,12,50,0.8559349569731769,12.018874308438601,0.2183640172835124,-0.3733638035878777,,124654.63123120228
941,52,0.45000000000000007,20,12,100,0.9235766601192623,15.358829860975598,0.23996612197802314,-0.3361802988072842,,157682.65437667677
942,52,0.45000000000000007,20,25,50,0.8778124251284917,13.212764679579182,0.22661880309524474,-0.3733638035878777,,136086.03155193102
