,Momentum_Window,Min_Momentum,Top_N,MA_Fast,MA_Slow,Rebalance,Sharpe Ratio,Total Return,Max Drawdown,Error,CAGR,Final Capital
142,12,0.3,10,12,50,M,0.7425042731068865,3.6892922239910537,-0.37001098906038926,,0.152813671608935,46430.809168755695
143,12,0.3,10,12,50,Y,0.8332461804896393,6.624587973885877,-0.42695429856317135,,0.20555375239094076,75494.50371096349
144,12,0.3,10,12,50,6M,0.7425042731068865,3.6892922239910537,-0.37001098906038926,,0.152813671608935,46430.809168755695
145,12,0.3,10,12,100,W,0.63713715959572,2.138352446657126,-0.3357385378951435,,0.11098788359976619,30913.759440663325
146,12,0.3,10,12,100,Q,0.5836002698694261,2.3580070832950017,-0.44841496209455745,,0.1179259252877971,33053.023272031634
147,12,0.3,10,12,100,M,0.6690377108885038,2.7856790766614004,-0.35681989396958036,,0.13032696163894775,37262.61902299268
148,12,0.3,10,12,100,Y,0.8122340986516726,5.843974799870929,-0.40623933221670905,,0.19363031366107375,67365.56913732362
149,12,0.3,10,12,100,6M,0.6690377108885038,2.7856790766614004,-0.35681989396958036,,0.13032696163894775,37262.61902299268
150,12,0.3,10,25,50,W,0.793629766101222,3.5555607230093127,-0.33363547844135655,,0.14974829243871657,44873.707049203906
151,12,0.3,10,25,50,Q,0.5299173552068567,1.9248751511930302,-0.43617473920450167,,0.10380880275864057,28789.68508467475
152,12,0.3,10,25,50,M,0.8300258394429362,4.538795115870059,-0.2878578566124388,,0.17061291923189414,54518.62349385792
153,12,0.3,10,25,50,Y,0.7743306198412256,5.219569461371665,-0.413242308167879,,0.18316781867405485,61219.51772270132
154,12,0.3,10,25,50,6M,0.8300258394429362,4.538795115870059,-0.2878578566124388,,0.17061291923189414,54518.62349385792
155,12,0.3,10,25,100,W,0.7341125270675086,2.7832568254320416,-0.3307934999868435,,0.13026038608471735,37266.27056442631
156,12,0.3,10,25,100,Q,0.494029556489416,1.585944391678968,-0.43139193229569667,,0.09136888704399415,25453.5735149418
157,12,0.3,10,25,100,M,0.7698674903952077,3.575980258470189,-0.2940899912677479,,0.15022158946702557,45041.59110562697
158,12,0.3,10,25,100,Y,0.7133295909151873,4.100004051520828,-0.4195166996323596,,0.16175532536515114,50199.58219890526
159,12,0.3,10,25,100,6M,0.7698674903952077,3.575980258470189,-0.2940899912677479,,0.15022158946702557,45041.59110562697
160,12,0.3,15,12,50,W,0.6987638519767394,2.036936485332918,-0.2673313709102544,,0.1076345229154978,30416.05343241688
161,12,0.3,15,12,50,Q,0.600321538347015,2.1290912953698773,-0.4197152906712255,,0.11068577419917625,31074.908770373524
162,12,0.3,15,12,50,M,0.7455532583044774,2.751843652043723,-0.26688324583546047,,0.12939347151612357,37259.44314264001
163,12,0.3,15,12,50,Y,0.7447493319936629,3.9313373393520568,-0.400092265572962,,0.15816533558956003,48972.958431431034
164,12,0.3,15,12,50,6M,0.7455532583044774,2.751843652043723,-0.26688324583546047,,0.12939347151612357,37259.44314264001
165,12,0.3,15,12,100,W,0.6515577116792989,1.6731260269628765,-0.26574475611805654,,0.09470414376179148,26658.185883854887
166,12,0.3,15,12,100,Q,0.5654158151599754,1.8141773160498202,-0.3705240673353938,,0.0998966570869888,27838.869210686193
167,12,0.3,15,12,100,M,0.7172352329849901,2.3377903070057795,-0.2527099836700075,,0.1173048526379099,33018.64004072763
168,12,0.3,15,12,100,Y,0.730792074924319,3.577774048966305,-0.37082483331506305,,0.15026307540760686,45285.01182154729
169,12,0.3,15,12,100,6M,0.7172352329849901,2.3377903070057795,-0.2527099836700075,,0.1173048526379099,33018.64004072763
170,12,0.3,15,25,50,W,0.7095799714606633,1.9768340526020964,-0.24300893407143154,,0.10559890678936146,29686.96377170766
171,12,0.3,15,25,50,Q,0.5146446453520999,1.5250204866939534,-0.3768285271109996,,0.08897700502402839,24978.42430982474
172,12,0.3,15,25,50,M,0.8062934754889232,2.9873533744440866,-0.18440261331281618,,0.13573871935418413,39444.35500025615
173,12,0.3,15,25,50,Y,0.6858241997964182,3.196006564412684,-0.37236205715467685,,0.14108220586156772,41508.42851573801
174,12,0.3,15,25,50,6M,0.8062934754889232,2.9873533744440866,-0.18440261331281618,,0.13573871935418413,39444.35500025615
175,12,0.3,15,25,100,W,0.6873369655827652,1.7809012471860992,-0.25686177326048676,,0.09869332839046718,27732.991869582536
176,12,0.3,15,25,100,Q,0.5475254409839124,1.5199453134933154,-0.3169158821812071,,0.08877539579275884,24928.21884403964
177,12,0.3,15,25,100,M,0.7620069186142437,2.5121887602660413,-0.20351948462529623,,0.12255384813021131,34743.85319740011
178,12,0.3,15,25,100,Y,0.6348054223520545,2.2303731899701336,-0.3756944810293786,,0.11394650572461296,31956.03071078611
179,12,0.3,15,25,100,6M,0.7620069186142437,2.5121887602660413,-0.20351948462529623,,0.12255384813021131,34743.85319740011
180,12,0.35,5,12,50,W,0.7537451170105629,5.138307459428414,-0.4021258480879332,,0.1817367100555971,60825.067261896016
181,12,0.35,5,12,50,Q,0.6246553790587549,3.572380603265055,-0.5331788612637445,,0.15013829377331,45164.14890535504
182,12,0.35,5,12,50,M,0.6628981515977559,4.133777110838352,-0.489388718419216,,0.16246119020375804,50709.3993258649
183,12,0.35,5,12,50,Y,0.8266279913398552,8.318932799952524,-0.4795763136172471,,0.22802328150434392,92048.69522793201
184,12,0.35,5,12,50,6M,0.6628981515977559,4.133777110838352,-0.489388718419216,,0.16246119020375804,50709.3993258649
185,12,0.35,5,12,100,W,0.704595859115663,4.050660143045569,-0.4212789327887789,,0.16071635770134063,50047.467473441044
186,12,0.35,5,12,100,Q,0.5801896467669195,2.8883675377328575,-0.48915162648221855,,0.1331143744062313,38407.741111383446
187,12,0.35,5,12,100,M,0.5231401647535399,2.242503936904301,-0.5188287377859163,,0.11433080454170885,32028.158488812613
188,12,0.35,5,12,100,Y,0.8228703127107658,8.310715553444565,-0.47847745087291144,,0.22792359192125566,91967.52854976607
189,12,0.35,5,12,100,6M,0.5231401647535399,2.242503936904301,-0.5188287377859163,,0.11433080454170885,32028.158488812613
190,12,0.35,5,25,50,W,0.7961316218995628,5.769446879977861,-0.4260150318313506,,0.1924281980970448,67079.08727641788
191,12,0.35,5,25,50,Q,0.6476900973449521,3.9168124775356192,-0.4499934888293906,,0.15785098924327268,48566.30935678335
192,12,0.35,5,25,50,M,0.6807594182353098,4.166555082509351,-0.3522046673578591,,0.16314223720087373,51033.167035033155
193,12,0.35,5,25,50,Y,0.7779057418680984,6.861365802252283,-0.46502643274772815,,0.20895136523845492,77651.43073147757
194,12,0.35,5,25,50,6M,0.6807594182353098,4.166555082509351,-0.3522046673578591,,0.16314223720087373,51033.167035033155
195,12,0.35,5,25,100,W,0.7363333741025537,4.306592443340018,-0.3890291981284376,,0.1660083881666936,52583.524763303685
196,12,0.35,5,25,100,Q,0.5136883615264909,2.122139690879916,-0.5078168829086801,,0.1104584709859977,30839.248552827787
197,12,0.35,5,25,100,M,0.6263325959920304,3.2528026875758496,-0.38021171912955576,,0.1424949206249979,42007.48592748666
198,12,0.35,5,25,100,Y,0.6874732233162192,4.712966903906174,-0.47853921982076103,,0.17395304832562264,56430.40471196453
199,12,0.35,5,25,100,6M,0.6263325959920304,3.2528026875758496,-0.38021171912955576,,0.1424949206249979,42007.48592748666
200,12,0.35,10,12,50,W,0.7292252271876879,2.5660737342567073,-0.3407488799835157,,0.12412783100072633,35126.948754880854
201,12,0.35,10,12,50,Q,0.49782051955004225,1.6270142567446897,-0.5100062316554281,,0.09295258948904594,26102.80240810391
202,12,0.35,10,12,50,M,0.6436534955711906,2.2541305731749968,-0.3107579029845915,,0.11469791004912744,32334.01841793357
203,12,0.35,10,12,50,Y,0.7938672519798192,5.345498164394769,-0.42700703632457276,,0.1853523613499477,63050.77497806676
204,12,0.35,10,12,50,6M,0.6436534955711906,2.2541305731749968,-0.3107579029845915,,0.11469791004912744,32334.01841793357
205,12,0.35,10,12,100,W,0.6059074270666043,1.6656446301843204,-0.339658501269732,,0.09442183680121952,26257.438656894432
206,12,0.35,10,12,100,Q,0.4832057227084095,1.5069108026530582,-0.44216569381503373,,0.08825591074937478,24909.418427550463
207,12,0.35,10,12,100,M,0.5455513116096287,1.570765898260412,-0.305204344015659,,0.09077780162734483,25543.90182980454
208,12,0.35,10,12,100,Y,0.774967038779322,4.798199334843892,-0.4062979052835617,,0.17555400396254117,57612.649482830246
209,12,0.35,10,12,100,6M,0.5455513116096287,1.570765898260412,-0.305204344015659,,0.09077780162734483,25543.90182980454
210,12,0.35,10,25,50,W,0.7648154753910014,2.7167102026998204,-0.3276915973122686,,0.1284160455444494,36610.76538401748
211,12,0.35,10,25,50,Q,0.43676260833059166,1.2324513441372797,-0.42966111862682194,,0.07670544076674002,22182.306842115006
212,12,0.35,10,25,50,M,0.7359214037940839,2.8445397311397915,-0.2201848174060812,,0.1319329717163642,38200.50108003654
213,12,0.35,10,25,50,Y,0.7344747064893881,4.271008201741232,-0.41329100467160645,,0.16528665188509262,52374.32009677829
214,12,0.35,10,25,50,6M,0.7359214037940839,2.8445397311397915,-0.2201848174060812,,0.1319329717163642,38200.50108003654
215,12,0.35,10,25,100,W,0.6645375319025286,1.9144162761640717,-0.32568285733980296,,0.10344498266637592,28707.917674210516
216,12,0.35,10,25,100,Q,0.40410813932071354,0.9807003057593147,-0.36963825252716587,,0.06491502530095627,19680.83293730336
217,12,0.35,10,25,100,M,0.6337712409001883,2.0042940382498124,-0.23929363556379038,,0.10653353843022173,29851.567594252625
218,12,0.35,10,25,100,Y,0.6533620565983836,2.7746381733964736,-0.41980807995679853,,0.1300231882422236,37505.93821456755
219,12,0.35,10,25,100,6M,0.6337712409001883,2.0042940382498124,-0.23929363556379038,,0.10653353843022173,29851.567594252625
